id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
957009782845661184,957009782845661184,2018-01-26 22:58:07 CET,2018-01-26,22:58:07,+0100,168885053,reallyelijahg,Elijah 🪨,"{'type': 'Point', 'coordinates': [29.86506973, -95.20331763]}",She puts on Cologne after smoking a cigarette. I mean why not fucking quit smoking so you won't have to wear Cologne.,en,[],[],[],0,0,0,[],[],https://twitter.com/reallyelijahg/status/957009782845661184,False,,0,,,"39,-98,2400km",,,,,[],,,,
956769045910519808,956769045910519808,2018-01-26 07:01:31 CET,2018-01-26,07:01:31,+0100,786646099679379456,picklefucker666,Tofu DEAD,"{'type': 'Point', 'coordinates': [42.74078938, -82.72488516]}",#smoking #smoker #smokers #smokingfetish #cigarettes #tobacco #girlswhosmoke…  https://t.co/9pLICgdRgW,und,[],['https://www.instagram.com/p/BeZuC2zF-P3/'],[],0,1,1,"['smoking', 'smoker', 'smokers', 'smokingfetish', 'cigarettes', 'tobacco', 'girlswhosmoke']",[],https://twitter.com/PickleFucker666/status/956769045910519808,False,,0,,,"39,-98,2400km",,,,,[],,,,
956217668046114816,956217668046114816,2018-01-24 18:30:32 CET,2018-01-24,18:30:32,+0100,89118115,ennisbradley,Bradley Ennis,"{'type': 'Point', 'coordinates': [40.7142, -74.0064]}",Smoking a cigarette and checking his phone as he streteches out his feet while a pigeon watches.…  https://t.co/jnPJPqvEC5,en,[],['https://www.instagram.com/p/BeVzT01gvrE/'],[],0,0,0,[],[],https://twitter.com/ennisbradley/status/956217668046114816,False,,0,,,"39,-98,2400km",,,,,[],,,,
954734631588433920,954734631588433920,2018-01-20 16:17:28 CET,2018-01-20,16:17:28,+0100,336858324,reynoldsjackson,Jackson David Reynolds,"{'type': 'Point', 'coordinates': [33.467078, -81.992638]}",Anti-smoking plan may kill cigarettes--and save Big Tobacco - The Washington Post  https://t.co/30pJkI4pep,en,[],['https://www.washingtonpost.com/business/anti-smoking-plan-may-kill-cigarettes--and-save-big-tobacco/2018/01/19/c940bc0e-fcef-11e7-9b5d-bbf0da31214d_story.html?utm_term=.e4e0d35599bd'],[],0,0,0,[],[],https://twitter.com/ReynoldsJackson/status/954734631588433920,False,,0,,,"39,-98,2400km",,,,,[],,,,
954441034406088704,954441034406088704,2018-01-19 20:50:49 CET,2018-01-19,20:50:49,+0100,94809326,gesundto,gesund clinic&shop,"{'type': 'Point', 'coordinates': [43.6686538, -79.3823525]}","'Fun Fact' Friday ... . Within 48 hours after smoking your last cigarette, your nerve endings…  https://t.co/p19Mg5n3MP",en,[],['https://www.instagram.com/p/BeJLYrrHgzq/'],[],0,0,0,[],[],https://twitter.com/GesundTO/status/954441034406088704,False,,0,,,"39,-98,2400km",,,,,[],,,,
954440980614340608,954440980614340608,2018-01-19 20:50:37 CET,2018-01-19,20:50:37,+0100,8316372,simonrraseley,Simon R Raseley,"{'type': 'Point', 'coordinates': [42.2467, -84.7533]}",Maybe Baby Mama tells Grandson to #Stop #Smoking - #Cigarettes #Tobacco #COPD #StopSmoking @…  https://t.co/zsEqyHRJNX,en,[],['https://www.instagram.com/p/BeJLFsmHjAR/'],[],0,1,0,"['stop', 'smoking', 'cigarettes', 'tobacco', 'copd', 'stopsmoking']",[],https://twitter.com/simonrraseley/status/954440980614340608,False,,0,,,"39,-98,2400km",,,,,[],,,,
954425040078032896,954425040078032896,2018-01-19 19:47:16 CET,2018-01-19,19:47:16,+0100,117077050,gabrielzeros,Gabriel Zero,"{'type': 'Point', 'coordinates': [41.59916667, -73.91805556]}",Musings of a Cigarette Smoking Man is up there with my top five favorite X-Files episodes so…  https://t.co/AFUOzDlJ4P,en,[],['https://www.instagram.com/p/BeJEHWkFTlN/'],[],0,0,0,[],[],https://twitter.com/gabrielzeros/status/954425040078032896,False,,0,,,"39,-98,2400km",,,,,[],,,,
953903058152550400,953903058152550400,2018-01-18 09:13:06 CET,2018-01-18,09:13:06,+0100,136665103,dormeemusic,DORMEE,"{'type': 'Point', 'coordinates': [37.2027007, -93.2638214]}",How do they compare? #cigarette #vaping #smoking #vapenation #pallmall #vape #vapetricks…  https://t.co/saOWnk1Hjk,en,[],['https://www.instagram.com/p/BeFWvesjeEx/'],[],0,0,0,"['cigarette', 'vaping', 'smoking', 'vapenation', 'pallmall', 'vape', 'vapetricks']",[],https://twitter.com/DormeeMusic/status/953903058152550400,False,,0,,,"39,-98,2400km",,,,,[],,,,
953822840243019776,953822840243019776,2018-01-18 03:54:20 CET,2018-01-18,03:54:20,+0100,40737674,ifuseekdrew,Drew Boehmker,"{'type': 'Point', 'coordinates': [38.98682176, -84.65024347]}","s/o to the tina smoking a literal pack of cigarettes before going into the gym ... ALWAYS DO YOU. (@ Planet Fitness in Florence, KY)  https://t.co/tNpV1LOcWO",en,[],['https://www.swarmapp.com/c/0SPAKJOmdaD'],[],0,0,2,[],[],https://twitter.com/IfUSeekDrew/status/953822840243019776,False,,0,,,"39,-98,2400km",,,,,[],,,,
953677986515116032,953677986515116032,2018-01-17 18:18:45 CET,2018-01-17,18:18:45,+0100,786646099679379456,picklefucker666,Tofu DEAD,"{'type': 'Point', 'coordinates': [42.74078938, -82.72488516]}",The #sexy #hot #beautiful #baileyjay #smoking #smoker #smokingfetish #tobacco #cigarettes…  https://t.co/9f3HFDQCJT,und,[],['https://www.instagram.com/p/BeDwZIpFFRT/'],[],0,1,1,"['sexy', 'hot', 'beautiful', 'baileyjay', 'smoking', 'smoker', 'smokingfetish', 'tobacco', 'cigarettes']",[],https://twitter.com/PickleFucker666/status/953677986515116032,False,,0,,,"39,-98,2400km",,,,,[],,,,
