id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
295624736501813250,295624736501813250,2013-01-27 21:10:04 CET,2013-01-27,21:10:04,+0100,33690636,m_diponio,md^2,"{'type': 'Point', 'coordinates': [33.49959597, -86.803786]}",Smoking cigarettes is a DISGUSTING habit. 😷,en,[],[],[],0,2,1,[],[],https://twitter.com/m_diponio/status/295624736501813250,False,,0,,,"39,-98,2400km",,,,,[],,,,
295291385651798016,295076345518624768,2013-01-26 23:05:27 CET,2013-01-26,23:05:27,+0100,322339406,t_bits05,Todd Holmes,"{'type': 'Point', 'coordinates': [44.23768867, -88.40482338]}",@hermybug might as well start smoking cigarettes as well. #datswhatyoudowhenyouturn18,en,[],[],[],0,0,1,['datswhatyoudowhenyouturn18'],[],https://twitter.com/T_Bits05/status/295291385651798016,False,,0,,,"39,-98,2400km",,,,,[],,,,
295262840506445825,295262840506445825,2013-01-26 21:12:01 CET,2013-01-26,21:12:01,+0100,353140812,mackeydeez,Eddie Crumble,"{'type': 'Point', 'coordinates': [40.44368253, -74.12966639]}","To the lady smoking your cigarette with your infant next to you, fuck you. Can't wait to smoke your boag? #JustWhy",en,[],[],[],0,0,1,['justwhy'],[],https://twitter.com/MackeyDeez/status/295262840506445825,False,,0,,,"39,-98,2400km",,,,,[],,,,
295038281379373056,295038281379373056,2013-01-26 06:19:42 CET,2013-01-26,06:19:42,+0100,112654586,datuck_,ʞǝɹǝp,"{'type': 'Point', 'coordinates': [41.37829078, -83.64964586]}",I got one hand in my pocket and the other one smoking a cigarette. #AintNobodyGotTimeForThat,en,[],[],[],0,0,1,['aintnobodygottimeforthat'],[],https://twitter.com/datuck_/status/295038281379373056,False,,0,,,"39,-98,2400km",,,,,[],,,,
295000860474359809,295000860474359809,2013-01-26 03:51:00 CET,2013-01-26,03:51:00,+0100,597527774,jasminelea___,jasmine,"{'type': 'Point', 'coordinates': [45.6199725, -122.628436]}",if you think smoking cigarettes is unattractive then i guess i'm butt ass ugly,en,[],[],[],0,1,1,[],[],https://twitter.com/jasminelea___/status/295000860474359809,False,,0,,,"39,-98,2400km",,,,,[],,,,
294994474222903297,294994474222903297,2013-01-26 03:25:38 CET,2013-01-26,03:25:38,+0100,73960195,aelios817,Nic,"{'type': 'Point', 'coordinates': [42.33993448, -71.0905957]}",HAHA I JUST SAW SOMEONE SMOKING A CIGARETTE WITH GLOVES ON AND THEIR GLOVES CAUGHT ON FIRE.,en,[],[],[],0,0,4,[],[],https://twitter.com/aelios817/status/294994474222903297,False,,0,,,"39,-98,2400km",,,,,[],,,,
294990184590757888,294990184590757888,2013-01-26 03:08:35 CET,2013-01-26,03:08:35,+0100,598924283,dragthechildren,DragTheChildren,"{'type': 'Point', 'coordinates': [29.70617403, -98.13407946]}",Smoking marijuana cigarettes. 👏🙌😙😁😄😋😆😌😎 I miss my buds. @bigdaddyAshley @sarahistoner @usgmayugnay #beenalongtime,en,"[{'screen_name': 'bigdaddyashley', 'name': 'huitla-cootchie', 'id': '519287870'}]",[],[],1,0,1,['beenalongtime'],[],https://twitter.com/DragTheChildren/status/294990184590757888,False,,0,,,"39,-98,2400km",,,,,[],,,,
294970740636270592,294970740636270592,2013-01-26 01:51:19 CET,2013-01-26,01:51:19,+0100,188499282,thehopeanator,tama-shite-ass,"{'type': 'Point', 'coordinates': [39.02388392, -77.00293863]}","""I'm a hobo living on the streets, smoking my cigarette"" - wise words of Matthew the hobo",en,[],[],[],0,0,2,[],[],https://twitter.com/theHopeanator/status/294970740636270592,False,,0,,,"39,-98,2400km",,,,,[],,,,
294889089881239552,294889089881239552,2013-01-25 20:26:52 CET,2013-01-25,20:26:52,+0100,25400288,scottiemc2,10th planet einstein,"{'type': 'Point', 'coordinates': [34.09321656, -118.34312637]}",People still eat at McDonald's? Did you start smoking cigarettes  last week as well?,en,[],[],[],2,2,2,[],[],https://twitter.com/scottiemc2/status/294889089881239552,False,,0,,,"39,-98,2400km",,,,,[],,,,
294846617578782721,294846617578782721,2013-01-25 17:38:06 CET,2013-01-25,17:38:06,+0100,24110730,lancydane,lancy mcclain,"{'type': 'Point', 'coordinates': [29.89445066, -97.94387411]}",Cigarette taxes go to school..... So smoking actually helps other children stay in school?  #doingmypart #helpingchildren,en,[],[],[],0,0,1,"['doingmypart', 'helpingchildren']",[],https://twitter.com/lancydane/status/294846617578782721,False,,0,,,"39,-98,2400km",,,,,[],,,,
