id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1086992780285624321,1086992780285624321,2019-01-20 15:24:08 CET,2019-01-20,15:24:08,+0100,2568006946,cndcounsellor,Christina Crowe,"{'type': 'Point', 'coordinates': [43.8282, -79.5463]}","Its #ScienceSunday! New research from Toronto’s York University shows #loneliness is more dangerous for your long term health than smoking 15 cigarettes a day. Say what?!  😳   Sooooo, its…  https://t.co/JnFMpgst8b",en,[],['https://www.instagram.com/p/Bs3A7GTAMCp/?utm_source=ig_twitter_share&igshid=rqe7wpdlqqbe'],[],0,0,0,"['sciencesunday', 'loneliness']",[],https://twitter.com/CNDCounsellor/status/1086992780285624321,False,,0,,,"39,-98,2400km",,,,,[],,,,
1080613395391528966,1080613395391528966,2019-01-03 00:54:44 CET,2019-01-03,00:54:44,+0100,28455098,jamesbwhiteside,James Whiteside,"{'type': 'Point', 'coordinates': [40.73870156, -73.98979247]}",How to light a cigarette 🚬  - Lolz please don’t smoke. Smoking is hidge. 🚭🚭🚭🚭🚭🚭🚭🚭🚭🚭🚭🚭🚭 - This is part of a number I’m working on for a project with @rozzicrane &amp; @isabellaabt 🥰 - Stay…  https://t.co/M6oNAwYBon,en,"[{'screen_name': 'rozzicrane', 'name': 'rozzi', 'id': '860692561630863361'}, {'screen_name': 'isabellaabt', 'name': 'isabella boylston', 'id': '1023492229'}]",['https://www.instagram.com/p/BsJdLn1gBN2/?utm_source=ig_twitter_share&igshid=8n9p2ev0e74g'],[],0,0,7,[],[],https://twitter.com/JamesBWhiteside/status/1080613395391528966,False,,0,,,"39,-98,2400km",,,,,[],,,,
1080269019104534528,1080269019104534528,2019-01-02 02:06:19 CET,2019-01-02,02:06:19,+0100,112324972,tamalerocks,Tamale Rocks,"{'type': 'Point', 'coordinates': [41.883222, -87.632496]}","I don’t know who these belonged to, but I am proud of them on this first day of 2019! #smoking #cigarette #cig #cigs #gross @ Chicago, Illinois  https://t.co/XfpHIYyBRe",en,[],['https://www.instagram.com/p/BsHPVGMHWsW/?utm_source=ig_twitter_share&igshid=1akjig62wns80'],[],0,0,1,"['smoking', 'cigarette', 'cig', 'cigs', 'gross']",[],https://twitter.com/TamaleRocks/status/1080269019104534528,False,,0,,,"39,-98,2400km",,,,,[],,,,
1100225442160623616,1100225442160623616,2019-02-26 03:46:01 CET,2019-02-26,03:46:01,+0100,162237643,awwalker24,Andrew Walker,"{'type': 'Point', 'coordinates': [42.7843, -83.2455]}","Here’s a picture of an old Mac smoking a cigarette. Now that I hav your attention, I’d like to inform you that my brother in law Ray and I started a new podcast where we review Netflix…  https://t.co/aWKDsrIaLj",en,[],['https://www.instagram.com/p/BuVCd2BgCHx/?utm_source=ig_twitter_share&igshid=5r6fw9k3740p'],[],0,0,0,[],[],https://twitter.com/awwalker24/status/1100225442160623616,False,,0,,,"39,-98,2400km",,,,,[],,,,
1091699945068027904,1091699945068027904,2019-02-02 15:08:44 CET,2019-02-02,15:08:44,+0100,406541736,familiarbarber,Old Familiar Barber Shop,"{'type': 'Point', 'coordinates': [39.9617999, -82.98163]}","Lets give it up for Blake! One year ago he quit smoking cigarettes. Here’s to happier, healthier, and better smelling! @ Old Familiar Barbershop  https://t.co/KMcrTV6nNX",en,[],['https://www.instagram.com/p/BtYdhG_gMFm/?utm_source=ig_twitter_share&igshid=1hdjhapjx5jrz'],[],1,1,8,[],[],https://twitter.com/FamiliarBarber/status/1091699945068027904,False,,0,,,"39,-98,2400km",,,,,[],,,,
1111000306517725184,1111000306517725184,2019-03-27 21:21:29 CET,2019-03-27,21:21:29,+0100,258019035,migs_torres,miguel,,"been breathing hella good since I quit smoking cigarettes recently. therefore, my crushes are cancelled. my brain was apparently oxygen deprived when I liked y’all 😵",en,[],[],[],0,1,24,[],[],https://twitter.com/migs_torres/status/1111000306517725184,False,,0,,,"39,-98,2400km",,,,,[],,,,
1110947511504637952,1110947511504637952,2019-03-27 17:51:41 CET,2019-03-27,17:51:41,+0100,318542327,pinche_eddie_31,Edo,,"I honestly don’t care about cigarettes, I used to smoke them HEAVY.  Just don’t be smoking them with your kid in the car and the windows up. I don’t care how much AC you got in the car to “blow” it away but your kid is getting all that.",en,[],[],[],0,1,1,[],[],https://twitter.com/Pinche_eddie_31/status/1110947511504637952,False,,0,,,"39,-98,2400km",,,,,[],,,,
1110900807807963138,1110900807807963138,2019-03-27 14:46:06 CET,2019-03-27,14:46:06,+0100,974273154515337217,beeyahspeaks,Gojou supremacy,,I wish y’all would stop smoking by my cats. If they eat one of y’all cigarette butts all bets are off. And I know the exact times y’all be out there.  https://t.co/0j8w3loJtE,en,[],[],[],0,0,1,[],[],https://twitter.com/beeyahspeaks/status/1110900807807963138,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1110900769111396353/pu/img/JWb6akagHX6gUD_u.jpg,,"39,-98,2400km",,,,,[],,,,
1110768406951673856,1110768406951673856,2019-03-27 05:59:59 CET,2019-03-27,05:59:59,+0100,2878908689,ethanevans1996,Jerome,,You’ve been acting awful tough lately Smoking a lot of cigarettes lately         But inside you’re just a little baby,en,[],[],[],0,0,6,[],[],https://twitter.com/EthanEvans1996/status/1110768406951673856,False,,0,,,"39,-98,2400km",,,,,[],,,,
1110765238448783361,1110613873684631555,2019-03-27 05:47:24 CET,2019-03-27,05:47:24,+0100,166494835,ejiba_prince,'Femi Ade Aina,,"@jerrydree @COCOICEOFFICIAL E cigarettes still contains nicotine, chemical nicotine for that matter which is known to have adverse effects on your long term health! Nigeria is a country in anomaly, where even illegal endeavors thrive, does not mean vaping is a worthy alternative to smoking.",en,[],[],[],4,0,2,[],[],https://twitter.com/ejiba_prince/status/1110765238448783361,False,,0,,,"39,-98,2400km",,,,,"[{'screen_name': 'jerrydree', 'name': 'iUche', 'id': '234813557'}, {'screen_name': 'COCOICEOFFICIAL', 'name': 'CocoIce', 'id': '460224581'}]",,,,
