id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
30738418396831744,30738418396831744,2011-01-27 22:26:24 CET,2011-01-27,22:26:24,+0100,91941118,mljordan08,mandi j,"{'type': 'Point', 'coordinates': [33.58189238, -101.8793821]}",Professor just took a smoking break and now the entire room smells like her nasty cigarette #nauseating #canileave?,en,[],[],[],0,0,0,"['nauseating', 'canileave']",[],https://twitter.com/mljordan08/status/30738418396831744,False,,0,,,"39,-98,2400km",,,,,[],,,,
30725051619737600,30725051619737600,2011-01-27 21:33:17 CET,2011-01-27,21:33:17,+0100,243646524,pitbullchris303,chris allen,"{'type': 'Point', 'coordinates': [39.81061866, -105.09262696]}",Smoking a cigarette,en,[],[],[],0,0,0,[],[],https://twitter.com/pitbullchris303/status/30725051619737600,False,,0,,,"39,-98,2400km",,,,,[],,,,
30698807540850688,30698807540850688,2011-01-27 19:49:00 CET,2011-01-27,19:49:00,+0100,23249836,tricia_marie,Tricia Kim,"{'type': 'Point', 'coordinates': [33.843071, -117.774916]}",Getting my chantix to quit smoking cigarettes!! (@ Dr. Wesley Chang)  http://4sq.com/hNEhc7,en,[],[],[],0,0,0,[],[],https://twitter.com/tricia_marie/status/30698807540850688,False,,0,,,"39,-98,2400km",,,,,[],,,,
30698069930541056,30698069930541056,2011-01-27 19:46:04 CET,2011-01-27,19:46:04,+0100,130603449,blancaflores17l,i am a princess,,"I found god On the corner of first and Amistad Where the west was all but won All alone, smoking his last cigarette ♪♥",en,[],[],[],0,0,0,[],[],https://twitter.com/BlancaFlores17l/status/30698069930541056,False,,0,,,"39,-98,2400km",,,,,[],,,,
30519311940460544,30519311940460544,2011-01-27 07:55:45 CET,2011-01-27,07:55:45,+0100,55439029,icantbebroken_,Yonce',,he make me want a cigarette & i aint a smoking type of chick !!!,en,[],[],[],0,0,0,[],[],https://twitter.com/ICantbebroken_/status/30519311940460544,False,,0,,,"39,-98,2400km",,,,,[],,,,
30366464267526144,30366464267526144,2011-01-26 21:48:23 CET,2011-01-26,21:48:23,+0100,150973571,sayy_lovee,B.,"{'type': 'Point', 'coordinates': [29.96491412, -90.10753418]}",“@beauTIFFlymade: “@Fck_HowU_Feel: I swear smoking cigarettes has 2 b the worst look ever for a female””,en,"[{'screen_name': 'beautifflymade', 'name': 'nunya business', 'id': '193588821'}]",[],[],0,0,0,[],[],https://twitter.com/Sayy_Lovee/status/30366464267526144,False,,0,,,"39,-98,2400km",,,,,[],,,,
30123664175271936,30123664175271936,2011-01-26 05:43:35 CET,2011-01-26,05:43:35,+0100,43135715,sivartravon,HONEST 💍 NIGGA,"{'type': 'Point', 'coordinates': [39.976543, -75.239346]}",RT @Nesh_Beauty #ihate when someone smoking a cigarette stands near me ! I dnt wanna smell like that shit,en,[],[],[],0,0,0,['ihate'],[],https://twitter.com/Sivartravon/status/30123664175271936,False,,0,,,"39,-98,2400km",,,,,[],,,,
30071135647309824,30071135647309824,2011-01-26 02:14:52 CET,2011-01-26,02:14:52,+0100,191968026,whitneep_,"I'm me, who you??",,smoking cigarettes is so unattractive !,en,[],[],[],0,0,0,[],[],https://twitter.com/whitneep_/status/30071135647309824,False,,0,,,"39,-98,2400km",,,,,[],,,,
29985078264201216,29985078264201216,2011-01-25 20:32:54 CET,2011-01-25,20:32:54,+0100,11230772,mbl4889,MLo,"{'type': 'Point', 'coordinates': [45.5200162, -122.67579753]}","I just saw a guy pick up a discarded, smashed, half smoked cigarette off the ground and start smoking it. Only in Portland.",en,[],[],[],0,0,0,[],[],https://twitter.com/mbl4889/status/29985078264201216,False,,0,,,"39,-98,2400km",,,,,[],,,,
29956323105841152,29956323105841152,2011-01-25 18:38:38 CET,2011-01-25,18:38:38,+0100,22025910,thetriscuit,Tristan @TT_HQ made me an upstanding gentleman,"{'type': 'Point', 'coordinates': [36.574725, -121.808759]}","January 25, 2011 AD, 09:05 AM: PFC Morris smoked his first cigarette ever. January 25, 2011 AD, 09:18 AM PFC Morris quit smoking.",en,[],[],[],0,0,0,[],[],https://twitter.com/TheTriscuit/status/29956323105841152,False,,0,,,"39,-98,2400km",,,,,[],,,,
