id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
295403695259123712,295403695259123712,2013-01-27 06:31:43 CET,2013-01-27,06:31:43,+0100,50460220,crystowl_,trance owl ❤,"{'type': 'Point', 'coordinates': [35.0444093, -106.702987]}","Cannabis &amp; other psychedelics are illegal because they help you create your own reality, but they want you living an ENSLAVED reality...",en,[],[],[],0,1,1,[],[],https://twitter.com/crystowl_/status/295403695259123712,False,,0,,,"39,-98,2400km",,,,,[],,,,
294958019270299648,294958019270299648,2013-01-26 01:00:46 CET,2013-01-26,01:00:46,+0100,331415930,akira_sharee,IG: Killakiraa_,"{'type': 'Point', 'coordinates': [35.88437745, -86.38230514]}",#Cannabis,und,[],[],[],0,0,1,['cannabis'],[],https://twitter.com/akira_sharee/status/294958019270299648,False,,0,,,"39,-98,2400km",,,,,[],,,,
294580318248243200,294580318248243200,2013-01-24 23:59:55 CET,2013-01-24,23:59:55,+0100,381024839,skrillabobcat,bobby,"{'type': 'Point', 'coordinates': [40.1016581, -105.3177989]}",For real? Who is coming to the cannabis cup with me?  @James_Samaras,en,"[{'screen_name': 'james_samaras', 'name': 'james samaras', 'id': '460799657'}]",[],[],0,0,1,[],[],https://twitter.com/skrillabobcat/status/294580318248243200,False,,0,,,"39,-98,2400km",,,,,[],,,,
294572774008164352,294572774008164352,2013-01-24 23:29:56 CET,2013-01-24,23:29:56,+0100,631512048,wiiinteh,❄️Brandon Winter❄️,"{'type': 'Point', 'coordinates': [44.9622541, -93.0066954]}",And of course today is the day im outta cannabis..,en,[],[],[],0,0,1,[],[],https://twitter.com/Wiiinteh/status/294572774008164352,False,,0,,,"39,-98,2400km",,,,,[],,,,
294241716024782848,294239122497863680,2013-01-24 01:34:26 CET,2013-01-24,01:34:26,+0100,846333200,eastsidegonzo,Nick the Human,"{'type': 'Point', 'coordinates': [43.06405981, -87.88040393]}","@cannabis_candy I work with 2 year olds, it would probably be entertaining as fuck",en,[],[],[],0,0,1,[],[],https://twitter.com/EastsideGonzo/status/294241716024782848,False,,0,,,"39,-98,2400km",,,,,[],,,,
294181191328878592,294181191328878592,2013-01-23 21:33:56 CET,2013-01-23,21:33:56,+0100,364564334,poo_said,IG: Damn_Poo,"{'type': 'Point', 'coordinates': [36.3426558, -79.6326768]}",RT @Kariss_Cannabis: #GladIMet @im_not_human911 @JumpGotEm @PoO_Said,und,"[{'screen_name': 'kariss_cannabis', 'name': ""le'mexican"", 'id': '537390892'}, {'screen_name': 'im_not_human911', 'name': 'mike lee', 'id': '517036550'}, {'screen_name': 'jumpgotem', 'name': 'jefe', 'id': '441235702'}, {'screen_name': 'poo_said', 'name': 'ig: damn_poo', 'id': '364564334'}]",[],[],0,3,2,['gladimet'],[],https://twitter.com/PoO_Said/status/294181191328878592,False,,0,,,"39,-98,2400km",,,,,[],,,,
293839091433357312,293832493164027904,2013-01-22 22:54:33 CET,2013-01-22,22:54:33,+0100,20747672,gretch_d,Gretchen Decker,"{'type': 'Point', 'coordinates': [35.50046602, -97.52369998]}","@kfor Alcohol kills over 80,000 people a year. It's legal. The cannabis plant has never killed or lead to the death of someone else. Illegal",en,[],[],[],0,0,1,[],[],https://twitter.com/gretch_d/status/293839091433357312,False,,0,,,"39,-98,2400km",,,,,[],,,,
293537399890399232,293536753778823168,2013-01-22 02:55:44 CET,2013-01-22,02:55:44,+0100,16479104,tarbooze41,Boozer,"{'type': 'Point', 'coordinates': [40.7809396, -73.97901832]}",@beadle_mark Rt: @Koreelove: This is what crock pot cannabis butter looks like. I'm afraid to even test it. Holy crap  http://t.co/0xFyqevT,en,"[{'screen_name': 'koreelove', 'name': 'sadie', 'id': '16445820'}]",['http://instagr.am/p/UxK2yHmOvn/'],[],1,0,0,[],[],https://twitter.com/tarbooze41/status/293537399890399232,False,,0,,,"39,-98,2400km",,,,,[],,,,
293472382063083521,293472382063083521,2013-01-21 22:37:22 CET,2013-01-21,22:37:22,+0100,10777742,reyeuro,Downtown San Francisco,"{'type': 'Point', 'coordinates': [37.79018693, -122.4070834]}","Grilled polenta, steamed veggies, soy sauce, one egg fried in cannabis olive oil! @ Reynaldo's  Flat  http://t.co/q6FNtcnM",en,[],['http://instagr.am/p/UwthBpto10/'],[],0,1,1,[],[],https://twitter.com/reyeuro/status/293472382063083521,False,,0,,,"39,-98,2400km",,,,,[],,,,
293163907130998784,293163907130998784,2013-01-21 02:11:36 CET,2013-01-21,02:11:36,+0100,317510565,alexiskmarie_,lex,"{'type': 'Point', 'coordinates': [30.19841193, -97.8272858]}",Cannabis is the best medicine.,en,[],[],[],0,3,1,[],[],https://twitter.com/alexiskmarie_/status/293163907130998784,False,,0,,,"39,-98,2400km",,,,,[],,,,
292753110756106240,292753110756106240,2013-01-19 22:59:15 CET,2013-01-19,22:59:15,+0100,19500304,tonyb4cannabis,Tony Bowles,"{'type': 'Point', 'coordinates': [37.7744934, -122.4719066]}",@TheJusticeDept  @whitehouse Stop Attacking @SafeAccess Reschedule #Cannabis Now! #mmot #mmj #marijuana,en,"[{'screen_name': 'whitehouse', 'name': 'the white house', 'id': '1323730225067339784'}, {'screen_name': 'safeaccess', 'name': 'americans4safeaccess', 'id': '45891006'}]",[],[],0,3,1,"['cannabis', 'mmot', 'mmj', 'marijuana']",[],https://twitter.com/tonyb4cannabis/status/292753110756106240,False,,0,,,"39,-98,2400km",,,,,[],,,,
292666076897103872,292666076897103872,2013-01-19 17:13:24 CET,2013-01-19,17:13:24,+0100,513899746,dr3wfl3ming,funkmaster,"{'type': 'Point', 'coordinates': [44.97278371, -92.74631725]}","Cannabis use is a temporary psychological ""StateOfMind"" effecting the experience of emotions and the state of well-being::HAPPINESS",en,[],[],[],0,0,2,[],[],https://twitter.com/dr3wfl3ming/status/292666076897103872,False,,0,,,"39,-98,2400km",,,,,[],,,,
