id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
957323840857702400,957323840857702400,2018-01-27 19:46:04 CET,2018-01-27,19:46:04,+0100,794923245287964672,thcu420,Trinidads_higher,"{'type': 'Point', 'coordinates': [37.18984362, -104.49620247]}",#tag a #friend #that #cant #handle #their #weed #cannabis #marijuana #cbd #organic #thcu…  https://t.co/JAQRaVgX7D,und,[],['https://www.instagram.com/p/BedqVemFETo/'],[],0,0,3,"['tag', 'friend', 'that', 'cant', 'handle', 'their', 'weed', 'cannabis', 'marijuana', 'cbd', 'organic', 'thcu']",[],https://twitter.com/THCU420/status/957323840857702400,False,,0,,,"39,-98,2400km",,,,,[],,,,
957010982118752257,957010982118752257,2018-01-26 23:02:53 CET,2018-01-26,23:02:53,+0100,942916493368377344,thunder_vlogz,Emilio Thunder Romero (ECHØ),"{'type': 'Point', 'coordinates': [33.7199, -116.232]}",Took a bong rip of Cha cha #3 #cannabiscommunity #california #cannabis #cannabisculture #vlog…  https://t.co/n6dp9svZLO,en,[],['https://www.instagram.com/p/BebbXYtDWtP/'],[],0,0,0,"['cannabiscommunity', 'california', 'cannabis', 'cannabisculture', 'vlog']",[],https://twitter.com/Thunder_Vlogz/status/957010982118752257,False,,0,,,"39,-98,2400km",,,,,[],,,,
956978910905815040,956978910905815040,2018-01-26 20:55:26 CET,2018-01-26,20:55:26,+0100,3840866414,hemplifeglobal,Hemp Life Global®,"{'type': 'Point', 'coordinates': [36.175, -115.136]}",Searching the world for the best cannabis crops and buds known to man.  https://t.co/tYVEGvUmfg 💚💚💚💚…  https://t.co/e6tx50U8jY,en,[],"['http://HempLifeGlobal.com', 'https://www.instagram.com/p/BebNekWlELx/']",[],0,11,14,[],[],https://twitter.com/HempLifeGlobal/status/956978910905815040,False,,0,,,"39,-98,2400km",,,,,[],,,,
956965329758048256,956965329758048256,2018-01-26 20:01:28 CET,2018-01-26,20:01:28,+0100,903332303127977984,grndupsolutions,Ground Up Solutions,"{'type': 'Point', 'coordinates': [36.48863024, -119.72972051]}",Love seeing friends marvel for the #firsttime at seeing #totes of #cannabis all grown with…  https://t.co/zrSMDrObmk,en,[],['https://www.instagram.com/p/BebHTeBHdiD/'],[],0,0,1,"['firsttime', 'totes', 'cannabis']",[],https://twitter.com/grndupsolutions/status/956965329758048256,False,,0,,,"39,-98,2400km",,,,,[],,,,
956684632946331650,956684632946331650,2018-01-26 01:26:05 CET,2018-01-26,01:26:05,+0100,725393481955446784,6weedgod,6WeedGod,"{'type': 'Point', 'coordinates': [43.7166, -79.3407]}",The Evening Dance #6WeedGod #Toronto #Canada #Ontario #vancouver #cannabis #canadianstoners…  https://t.co/6uTZasHNtP,en,[],['https://www.instagram.com/p/BeZHqEuAmDu/'],[],0,0,1,"['6weedgod', 'toronto', 'canada', 'ontario', 'vancouver', 'cannabis', 'canadianstoners']",[],https://twitter.com/6WeedGod/status/956684632946331650,False,,0,,,"39,-98,2400km",,,,,[],,,,
956634765360336898,956634765360336898,2018-01-25 22:07:56 CET,2018-01-25,22:07:56,+0100,17489107,tradeshowguy,Tim Patterson,"{'type': 'Point', 'coordinates': [45.60752172, -122.68773391]}",Check out @radicalruss and his weekly podcast! #cannabis @ Portland Expo Center  https://t.co/dsnYiCiylc,en,"[{'screen_name': 'radicalruss', 'name': ""'radical' russ belville"", 'id': '15244659'}]",['https://www.instagram.com/p/BeYw-rQgZr3/'],[],0,0,0,['cannabis'],[],https://twitter.com/TradeshowGuy/status/956634765360336898,False,,0,,,"39,-98,2400km",,,,,[],,,,
956632452910534664,956632452910534664,2018-01-25 21:58:44 CET,2018-01-25,21:58:44,+0100,17489107,tradeshowguy,Tim Patterson,"{'type': 'Point', 'coordinates': [45.60752172, -122.68773391]}",Showing off the goods from threefingerfarm at the Cannabis Conference. #cannabis @ Portland Expo…  https://t.co/fpydfJb3jF,en,[],['https://www.instagram.com/p/BeYv7R-Aw9s/'],[],0,0,0,['cannabis'],[],https://twitter.com/TradeshowGuy/status/956632452910534664,False,,0,,,"39,-98,2400km",,,,,[],,,,
956630299340832768,956630299340832768,2018-01-25 21:50:11 CET,2018-01-25,21:50:11,+0100,286043258,mystarpower,mystarpower,"{'type': 'Point', 'coordinates': [37.775, -122.418]}",My #gift from my #beastie #weed #socks #cannabis #pot #marijuana #dank #high #sweet #fashion…  https://t.co/3QIH80u0GF,en,[],['https://www.instagram.com/p/BeYu8yQD2Al/'],[],0,0,0,"['gift', 'beastie', 'weed', 'socks', 'cannabis', 'pot', 'marijuana', 'dank', 'high', 'sweet', 'fashion']",[],https://twitter.com/mystarpower/status/956630299340832768,False,,0,,,"39,-98,2400km",,,,,[],,,,
956629642038956033,956629642038956033,2018-01-25 21:47:34 CET,2018-01-25,21:47:34,+0100,15244659,radicalruss,'Radical' Russ Belville,"{'type': 'Point', 'coordinates': [45.60658, -122.68845]}",Who needs some medical marijuana from 1919? @ Cannabis Collaborative Conference  https://t.co/JHoU555rHT,en,[],['https://www.instagram.com/p/BeYuphGFWix/'],[],0,1,2,[],[],https://twitter.com/RadicalRuss/status/956629642038956033,False,,0,,,"39,-98,2400km",,,,,[],,,,
956571480053166080,956571480053166080,2018-01-25 17:56:27 CET,2018-01-25,17:56:27,+0100,16174462,warrenbobrow1,Warren Bobrow,"{'type': 'Point', 'coordinates': [33.82336, -116.54773]}",Cannabis Cocktails in the road #cannabis #cannabiscocktails @ Kimpton Rowan Palm Springs Hotel  https://t.co/PCeTL4GY32,en,[],['http://www.instagram.com.ridder.co/vlXYgk'],[],0,0,1,"['cannabis', 'cannabiscocktails']",[],https://twitter.com/WarrenBobrow1/status/956571480053166080,False,,0,,,"39,-98,2400km",,,,,[],,,,
