id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
157627942992740352,157627942992740352,2012-01-13 02:00:04 CET,2012-01-13,02:00:04,+0100,284905402,twathorse,benton,"{'type': 'Point', 'coordinates': [39.08001095, -94.4419936]}",Show-Me Cannabis petition training (@ Kansas City Public Library Trails West Branch)  http://t.co/rHE4DQVF,en,[],['http://4sq.com/wVRnUN'],[],0,0,0,[],[],https://twitter.com/twathorse/status/157627942992740352,False,,0,,,"39,-98,2400km",,,,,[],,,,
169866673350909953,169866673350909953,2012-02-15 20:32:25 CET,2012-02-15,20:32:25,+0100,243816945,jeff_garcia408,Jeff Garcia,"{'type': 'Point', 'coordinates': [37.3408072, -121.9719082]}",Cannabis Club,en,[],[],[],0,0,2,[],[],https://twitter.com/Jeff_Garcia408/status/169866673350909953,False,,0,,,"39,-98,2400km",,,,,[],,,,
180568236864180225,180568236864180225,2012-03-16 09:16:37 CET,2012-03-16,09:16:37,+0100,18644074,scottstenholm,Scott Stenholm,"{'type': 'Point', 'coordinates': [34.09497012, -118.36261404]}","Fact: Canis Majoris, a star so big, it would take a plane 1100 years to circle it once! Ironically, major cannabis needed 2 understand that.",en,[],[],[],1,1,2,[],[],https://twitter.com/ScottStenholm/status/180568236864180225,False,,0,,,"39,-98,2400km",,,,,[],,,,
178959461224947713,178959461224947713,2012-03-11 22:43:55 CET,2012-03-11,22:43:55,+0100,205971284,colonialdude,John Hosier,"{'type': 'Point', 'coordinates': [38.9966863, -87.7382145]}",RT @MediThrive: Did you know that #cannabis has been suggested as an effective #medicinal treatment for Bruxism?,en,"[{'screen_name': 'medithrive', 'name': 'medithrive', 'id': '61036973'}]",[],[],1,1,0,"['cannabis', 'medicinal']",[],https://twitter.com/colonialdude/status/178959461224947713,False,,0,,,"39,-98,2400km",,,,,[],,,,
178255990720970752,178255990720970752,2012-03-10 00:08:34 CET,2012-03-10,00:08:34,+0100,191094991,baddalailama,Glenn Campbell,"{'type': 'Point', 'coordinates': [41.01570562, -96.30502833]}","Inflammation of the brain caused by too much thinking can be treated with alcohol, cannabis or television.",en,[],[],[],0,7,9,[],[],https://twitter.com/BadDalaiLama/status/178255990720970752,False,,0,,,"39,-98,2400km",,,,,[],,,,
176454661480517633,176454661480517633,2012-03-05 00:50:44 CET,2012-03-05,00:50:44,+0100,15138829,cherylshuman,City of Angels Investors,"{'type': 'Point', 'coordinates': [34.103149, -118.416252]}",Beverly Hills Cannabis Club - Cheryl Shuman Medical Marijuana BHCC Landing Page  http://t.co/JIDFw7MB,en,[],['http://flic.kr/p/bAfE24'],[],0,0,1,[],[],https://twitter.com/CherylShuman/status/176454661480517633,False,,0,,,"39,-98,2400km",,,,,[],,,,
175725138220814337,175725138220814337,2012-03-03 00:31:52 CET,2012-03-03,00:31:52,+0100,431032325,helloemmm,Emilie Choiniere,"{'type': 'Point', 'coordinates': [42.16208008, -71.9321894]}",My dad smells like cannabis.,en,[],[],[],0,0,1,[],[],https://twitter.com/helloemmm/status/175725138220814337,False,,0,,,"39,-98,2400km",,,,,[],,,,
203382383670603776,203382383670603776,2012-05-18 09:11:54 CEST,2012-05-18,09:11:54,+0100,248494218,unicornia_gay,On.amor,"{'type': 'Point', 'coordinates': [19.4184201, -99.0347563]}",Con razones para adorar está vida relajate con un poco de cannabis sativa y activa tu paz interior *-*  http://t.co/ULtY3oqh,es,[],[],['https://pbs.twimg.com/media/AtKPM0yCMAAXxYO.jpg'],0,0,1,[],[],https://twitter.com/unicornia_gay/status/203382383670603776,False,,1,https://pbs.twimg.com/media/AtKPM0yCMAAXxYO.jpg,,"39,-98,2400km",,,,,[],,,,
201781809632124928,201781809632124928,2012-05-13 23:11:47 CEST,2012-05-13,23:11:47,+0100,378801405,writingbymatt,Matt Hunt,"{'type': 'Point', 'coordinates': [37.81264844, -122.26843217]}",Happy #Sunday!  Tending to the #garden :). #420 #cannabis  @ Oakland Art Murmur  http://t.co/gttRkFmp,en,[],['http://instagr.am/p/KlNgchIhKl/'],[],1,1,1,"['sunday', 'garden', 'cannabis']",[],https://twitter.com/WritingByMatt/status/201781809632124928,False,,0,,,"39,-98,2400km",,,,,[],,,,
199619374385078274,199619374385078274,2012-05-07 23:59:02 CEST,2012-05-07,23:59:02,+0100,361354234,indihippie,Indi Sage,"{'type': 'Point', 'coordinates': [38.0037869, -121.3492485]}",RT @CannabisCause: Cannabis is a plant that was outlawed to protect big industries. #truth,en,"[{'screen_name': 'cannabiscause', 'name': 'cannabiscause', 'id': '487272637'}]",[],[],0,0,1,['truth'],[],https://twitter.com/IndiHippie/status/199619374385078274,False,,0,,,"39,-98,2400km",,,,,[],,,,
