id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
560215886468874240,560215886468874240,2015-01-28 00:20:50 CET,2015-01-28,00:20:50,+0100,2811593419,dubyapp,Duby - Weed Social,"{'type': 'Point', 'coordinates': [39.74632963, -104.94662792]}","Enjoying a beautiful cloudless sunny day in Denver, Colorado! #smokeone #Denver #weather #cannabis #420state  http://t.co/KvDDsdB2xq",en,[],[],['https://pbs.twimg.com/media/B8ZJYBACYAAC4DE.jpg'],1,0,3,"['smokeone', 'denver', 'weather', 'cannabis', '420state']",[],https://twitter.com/dubyapp/status/560215886468874240,False,,1,https://pbs.twimg.com/media/B8ZJYBACYAAC4DE.jpg,,"39,-98,2400km",,,,,[],,,,
560175327369261057,560175327369261057,2015-01-27 21:39:40 CET,2015-01-27,21:39:40,+0100,864417181,taint_impala,final boy,"{'type': 'Point', 'coordinates': [33.84102068, -117.55354469]}",the amount of cannabis residue in my room must be alarming,en,[],[],[],0,1,3,[],[],https://twitter.com/taint_impala/status/560175327369261057,False,,0,,,"39,-98,2400km",,,,,[],,,,
560143001138126851,560143001138126851,2015-01-27 19:31:13 CET,2015-01-27,19:31:13,+0100,2310619394,alexx623,gr8Sage,"{'type': 'Point', 'coordinates': [29.352633, -98.2955111]}",How the Fuck are they gonna run out of meat. Wtf ec lunch slackin w/ @Cannabis_queenx,en,[],[],[],0,1,1,[],[],https://twitter.com/ALEXX623/status/560143001138126851,False,,0,,,"39,-98,2400km",,,,,[],,,,
560099454486056960,560099454486056960,2015-01-27 16:38:10 CET,2015-01-27,16:38:10,+0100,19757719,normkent,Norm Kent,"{'type': 'Point', 'coordinates': [26.15857874, -80.1319958]}",Who is really stoned? Holy Cannabis Consternation! Debate rages as @normkent calls out @NancyGraceHLN  with @DrDrewHLN at 8pm EST on @HLNTV.,en,"[{'screen_name': 'normkent', 'name': 'norm kent', 'id': '19757719'}, {'screen_name': 'nancygracehln', 'name': 'tiara', 'id': '732054426823720960'}, {'screen_name': 'hlntv', 'name': 'hln', 'id': '26282046'}]",[],[],7,17,27,[],[],https://twitter.com/normkent/status/560099454486056960,False,,0,,,"39,-98,2400km",,,,,[],,,,
560093789646499840,560092973430743040,2015-01-27 16:15:40 CET,2015-01-27,16:15:40,+0100,17979466,mptomei,MP Tomei,"{'type': 'Point', 'coordinates': [40.08068582, -75.35023835]}",.@PathWaysPolicy @daylinleach is introducing SB3 to legalize medical cannabis along with @SenatorFolmer &amp; 25 bi-partisan co-sponsors,en,"[{'screen_name': 'pathwayspolicy', 'name': 'pathways pa policy', 'id': '35001343'}, {'screen_name': 'daylinleach', 'name': 'daylin leach', 'id': '20540348'}]",[],[],0,1,2,[],[],https://twitter.com/mptomei/status/560093789646499840,False,,0,,,"39,-98,2400km",,,,,[],,,,
560076655222194176,560076655222194176,2015-01-27 15:07:34 CET,2015-01-27,15:07:34,+0100,2811593419,dubyapp,Duby - Weed Social,"{'type': 'Point', 'coordinates': [39.73722463, -104.95458634]}",Report: Legal Weed Is The Fastest-Growing Industry In The U.S.  http://t.co/ji5zMQQXLa #cannabis #maryjane #marijuana #pot #weed #reefer,en,[],['http://www.huffingtonpost.com/2015/01/25/marijuana-industry-fastest-growing_n_6540166.html'],[],1,0,1,"['cannabis', 'maryjane', 'marijuana', 'pot', 'weed', 'reefer']",[],https://twitter.com/dubyapp/status/560076655222194176,False,,0,,,"39,-98,2400km",,,,,[],,,,
560067454953476096,560067454953476096,2015-01-27 14:31:01 CET,2015-01-27,14:31:01,+0100,2915995124,rinnydog,Kathryn McClintock,"{'type': 'Point', 'coordinates': [32.8762523, -111.7267049]}","""@THEMMEXCHANGE: THE FUTURE OF MEDICINE         -       ALL IN 1 PLANT   #cbd #cannabis  #marijuana  http://t.co/kszlyPeahm""",en,"[{'screen_name': 'themmexchange', 'name': 'mme', 'id': '219496700'}]",[],['https://pbs.twimg.com/media/B8VkClCCMAAXq0m.jpg'],0,0,1,"['cbd', 'cannabis', 'marijuana']",[],https://twitter.com/rinnydog/status/560067454953476096,False,,1,https://pbs.twimg.com/media/B8VkClCCMAAXq0m.jpg,,"39,-98,2400km",,,,,[],,,,
560062150316941312,560062150316941312,2015-01-27 14:09:56 CET,2015-01-27,14:09:56,+0100,485218461,andrieu22,Drieu,"{'type': 'Point', 'coordinates': [31.9611736, -83.7542936]}",I'm starting to think cannabis is just part of natural scent at this point. Like give me a hug and you smell Dolce &amp; Gabanna and girl scout.,en,[],[],[],0,0,2,[],[],https://twitter.com/Andrieu22/status/560062150316941312,False,,0,,,"39,-98,2400km",,,,,[],,,,
560061163883347968,560061163883347968,2015-01-27 14:06:01 CET,2015-01-27,14:06:01,+0100,351764347,mayabresler,מיה,"{'type': 'Point', 'coordinates': [45.58504079, -122.3199526]}","""Mom please wake up, dads wih a slut. And your son is smoking cannabis""",en,[],[],[],0,1,4,[],[],https://twitter.com/MayaBresler/status/560061163883347968,False,,0,,,"39,-98,2400km",,,,,[],,,,
559950022972694528,559950022972694528,2015-01-27 06:44:23 CET,2015-01-27,06:44:23,+0100,1637374046,cat_a_tonic,...,"{'type': 'Point', 'coordinates': [33.37822001, -111.88778462]}","looking for the perfect seasoning to spice up your next soup, salad, or soufflé? try some freshly ground Cannabis",en,[],[],[],0,0,3,[],[],https://twitter.com/cat_a_tonic/status/559950022972694528,False,,0,,,"39,-98,2400km",,,,,[],,,,
