id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
692396957764063233,692396957764063233,2016-01-27 18:21:13 CET,2016-01-27,18:21:13,+0100,1594065342,ruthvensear,Connie Barlow,"{'type': 'Point', 'coordinates': [34.798245, -83.8439426]}",Come on Georgia don't make your care givers and parents and patients gallons. Cannabis oil works. #WeStandWithAllenPeake,en,[],[],[],1,1,2,['westandwithallenpeake'],[],https://twitter.com/Ruthvensear/status/692396957764063233,False,,0,,,"39,-98,2400km",,,,,[],,,,
692124198454611968,692124198454611968,2016-01-27 00:17:22 CET,2016-01-27,00:17:22,+0100,3260594714,831organiks,831Delivery,"{'type': 'Point', 'coordinates': [36.97194444, -122.02638889]}",A little packaging inspiration we found at #hempcon last weekend! #cannabis ##startups @ Santa…  https://t.co/tSwMWRHYsL,en,[],['https://www.instagram.com/p/BBBTgnmAPqK/'],[],0,0,2,"['hempcon', 'cannabis', 'startups']",[],https://twitter.com/831organiks/status/692124198454611968,False,,0,,,"39,-98,2400km",,,,,[],,,,
692107501454622720,692107501454622720,2016-01-26 23:11:01 CET,2016-01-26,23:11:01,+0100,1056656928,tyre_white,Tyre',"{'type': 'Point', 'coordinates': [38.8951, -77.0367]}",#welldamn #cannabis #dmv #medicine #jackherer #hightimes #capitalcitycare This strain is…  https://t.co/H0sVS9qmbW,en,[],['https://www.instagram.com/p/BBBL6m9ISB6/'],[],0,0,1,"['welldamn', 'cannabis', 'dmv', 'medicine', 'jackherer', 'hightimes', 'capitalcitycare']",[],https://twitter.com/tyre_white/status/692107501454622720,False,,0,,,"39,-98,2400km",,,,,[],,,,
691783269327728640,691783269327728640,2016-01-26 01:42:38 CET,2016-01-26,01:42:38,+0100,2837099319,hazeboutique83,Haze Boutique,"{'type': 'Point', 'coordinates': [43.70586872, -79.73619028]}",HAZE BOUTIQUE IN BRAMPTON IS PEEL REGIONS FIRST CANNABIS CULTURE AND LIFESTYLE STORE!  WE SELL…  https://t.co/5AiIROTbA4,en,[],['https://www.instagram.com/p/BA-4eL0O6Di/'],[],0,0,2,[],[],https://twitter.com/hazeboutique83/status/691783269327728640,False,,0,,,"39,-98,2400km",,,,,[],,,,
691733571397115906,691733571397115906,2016-01-25 22:25:09 CET,2016-01-25,22:25:09,+0100,2245603687,thejanewest,Jane West,"{'type': 'Point', 'coordinates': [39.6852493, -104.9421387]}","Melissa Etheridge will be joining us on stage to discuss The Cannabis Paradigm, will you be…  https://t.co/2O5Or7Ad2g",en,[],['https://www.instagram.com/p/BA-h3zpP_8E/'],[],0,0,10,[],[],https://twitter.com/theJaneWest/status/691733571397115906,False,,0,,,"39,-98,2400km",,,,,[],,,,
691679788059222017,691679788059222017,2016-01-25 18:51:26 CET,2016-01-25,18:51:26,+0100,239519504,thefilthytruth9,The_filthy_truth92,"{'type': 'Point', 'coordinates': [39.7392, -104.984]}",Want to #Buy #Marijuana #Seeds #Denver #Colorado #MileHighCity #SeedBank #Needed #cannabis…  https://t.co/rYh03gt7WD,en,[],['https://www.instagram.com/p/BA-JahsFPA2/'],[],0,0,2,"['buy', 'marijuana', 'seeds', 'denver', 'colorado', 'milehighcity', 'seedbank', 'needed', 'cannabis']",[],https://twitter.com/TheFilthyTruth9/status/691679788059222017,False,,0,,,"39,-98,2400km",,,,,[],,,,
691664036224704514,691664036224704514,2016-01-25 17:48:51 CET,2016-01-25,17:48:51,+0100,35991644,badkittydaddy,Anxiety Bot 9000,"{'type': 'Point', 'coordinates': [37.80553634, -122.25430168]}","Cannabis Plant #oakland @ Lake Merritt, Oakland CA  https://t.co/PujSpS8ely",en,[],['https://www.instagram.com/p/BA-CQIwMsev/'],[],0,0,2,['oakland'],[],https://twitter.com/BadKittyDaddy/status/691664036224704514,False,,0,,,"39,-98,2400km",,,,,[],,,,
691473739662376960,691473739662376960,2016-01-25 05:12:41 CET,2016-01-25,05:12:41,+0100,46286240,klsuradio,91.1 KLSU FM,"{'type': 'Point', 'coordinates': [30.4011497, -91.1420364]}",The Green Room is back and there's a new cannabis queen in town. Tune in tonight from 11pm-1am…  https://t.co/hHd0v4ENqu,en,[],['https://www.instagram.com/p/BA8rturEAbt/'],[],0,0,2,[],[],https://twitter.com/KLSURadio/status/691473739662376960,False,,0,,,"39,-98,2400km",,,,,[],,,,
691418055046492160,691418055046492160,2016-01-25 01:31:24 CET,2016-01-25,01:31:24,+0100,41921952,joe204,Joseph Lane,"{'type': 'Point', 'coordinates': [33.9307887, -118.04660479]}","I'm at #Dab #Time - #DabTime #MMJ #Cannabis #Marijuana in Whittier, CA  https://t.co/kt2lcuCkUU",en,[],['https://www.swarmapp.com/c/4t3zoUlU6UN'],[],0,0,1,"['dab', 'time', 'dabtime', 'mmj', 'cannabis', 'marijuana']",[],https://twitter.com/Joe204/status/691418055046492160,False,,0,,,"39,-98,2400km",,,,,[],,,,
691143211289550848,691143211289550848,2016-01-24 07:19:17 CET,2016-01-24,07:19:17,+0100,169638548,rakilotto,Maraki Lotto,"{'type': 'Point', 'coordinates': [33.77757935, -84.41160586]}",Cannabis Madness,en,[],[],[],0,0,1,[],[],https://twitter.com/rakilotto/status/691143211289550848,False,,0,,,"39,-98,2400km",,,,,[],,,,
